path,inspect_model_name,epoch_model_name,epoch_model_publication_date,epoch_organization,benchmark,task_args,prompt_schema,total_samples,mean_accuracy,std_accuracy,mean_input_tokens,mean_output_tokens,num_runs,filenames
zero_shot/gpqa/gemini-2.0-pro-exp-02-05,google/gemini-2.0-pro-exp-02-05,,,,gpqa,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.6576923076923078,0.025676613479999662,22736,235,10,"['2025-02-14T13-19-04-05-00_gpqa_AiTtQzGXwzGmxam3zvVuaQ.json', '2025-02-14T13-28-09-05-00_gpqa_EkLgQAaqXcmXS7d6iVfebx.json', '2025-02-14T13-37-12-05-00_gpqa_4BxG2FchSrSKPe6gJckwpA.json', '2025-02-14T13-46-17-05-00_gpqa_YGwTzgU4EFUziXYQAhvbUs.json', '2025-02-14T13-55-16-05-00_gpqa_A72GmjiVnptTh6mN2nAycu.json', '2025-02-14T14-04-15-05-00_gpqa_KJg7xHTMhe8QtWfJHsQL9g.json', '2025-02-14T14-30-49-05-00_gpqa_LtHzrrm9vM8v6DDK8yzEB4.json', '2025-02-14T14-39-51-05-00_gpqa_U8xyHhBmpP8MeUz5hZbZHS.json', '2025-02-14T14-48-49-05-00_gpqa_Noty44kqfXFjFmhAPhAY56.json', '2025-02-14T14-57-46-05-00_gpqa_cAksCVtqpWUJCF8brFTHqQ.json']"
zero_shot/lab-bench-cloningscenarios/gemini-2.0-pro-exp-02-05,google/gemini-2.0-pro-exp-02-05,,,,lab-bench-cloningscenarios,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.43636363636363634,0.08712670162766797,161264,99,10,"['2025-02-15T12-03-21-05-00_lab-bench_7dnD5fBM3XdMYQCfd3AJcX.json', '2025-02-15T12-06-02-05-00_lab-bench_XAXLaaLhLVg96HTHZfJPaR.json', '2025-02-15T12-08-54-05-00_lab-bench_fJBXqYXkSYTTNvgNKGYYEA.json', '2025-02-15T12-11-19-05-00_lab-bench_jqDs6Kuc8sAQhC4vd8ZNAy.json', '2025-02-15T12-14-05-05-00_lab-bench_9XBh76z4ebBmE3TCwm5xXA.json', '2025-02-15T12-16-26-05-00_lab-bench_dFSj89yYFNZzJCMsH9niKb.json', '2025-02-15T12-21-12-05-00_lab-bench_4Swpw9vAxsdQytCtD4FSJn.json', '2025-02-15T12-23-55-05-00_lab-bench_PjwBYmAjUwSmLnriR44Bnr.json', '2025-02-15T12-26-27-05-00_lab-bench_CpC5HRp9KP46rgKtDMxLqP.json', '2025-02-15T12-44-10-05-00_lab-bench_RoRFMH6fRdj5N7Rvo9LAuM.json']"
zero_shot/lab-bench-litqa2/gemini-2.0-pro-exp-02-05,google/gemini-2.0-pro-exp-02-05,,,,lab-bench-litqa2,"{'subset': 'LitQA2', 'split': 'train'}",zero_shot,199,0.3864321608040201,0.015970099077458,21126,609,10,"['2025-02-15T16-31-23-05-00_lab-bench_f2jtES9aptWNBPkupfJsGS.json', '2025-02-15T16-50-24-05-00_lab-bench_aWDwBfKii96AdqXzBJHYTY.json', '2025-02-15T17-12-09-05-00_lab-bench_HbRvyAGHQmW5EsKcM88W3B.json', '2025-02-15T20-20-23-05-00_lab-bench_hDXL2zgSiYfTAYB6oxPwc6.json', '2025-02-15T22-42-35-05-00_lab-bench_2uxNBKf5YXy5gbvyhpA39L.json', '2025-02-16T04-01-43-05-00_lab-bench_Yew2KqxuiX9y9qUDMMbumf.json', '2025-02-16T09-44-33-05-00_lab-bench_A94bjDM47jihwS5zLh49dK.json', '2025-02-16T10-02-59-05-00_lab-bench_aaXd2ogRJSuuCksxnEEXRJ.json', '2025-02-16T10-26-07-05-00_lab-bench_2bCiTHDAfnCaD6kSxhoBbu.json', '2025-02-16T16-25-45-05-00_lab-bench_QRhHSaSHuFiNf94ZuWZUVG.json']"
zero_shot/lab-bench-protocolqa/gemini-2.0-pro-exp-02-05,google/gemini-2.0-pro-exp-02-05,,,,lab-bench-protocolqa,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6083333333333334,0.02993986250068587,211680,324,10,"['2025-02-15T12-27-23-05-00_lab-bench_bRb6pJDTLoCanuri9RPPAy.json', '2025-02-15T13-02-06-05-00_lab-bench_FTYtoGkdkuKwsC5wJRE6Rj.json', '2025-02-15T13-13-08-05-00_lab-bench_9pV2SsxHpSrTyDY5yvFtb6.json', '2025-02-15T13-24-00-05-00_lab-bench_fXQmN4t8AvUsu2dwiU4Evg.json', '2025-02-15T13-34-15-05-00_lab-bench_iXPz6oJEDiznMWg3gSxUmt.json', '2025-02-15T13-44-13-05-00_lab-bench_PEDJxkQGbHVfZL6m7jwBbg.json', '2025-02-15T13-56-16-05-00_lab-bench_78GucoiMqtdXJUStFRyDDA.json', '2025-02-15T14-06-32-05-00_lab-bench_KHxytfCKLVjmXMUpus5p3R.json', '2025-02-15T14-18-13-05-00_lab-bench_EWGrZA3tiLrbcLGLCzjVVw.json', '2025-02-15T14-30-11-05-00_lab-bench_SdtMSsiHtZvZnT39Yvw6LF.json']"
zero_shot/mmlu/gemini-2.0-pro-exp-02-05,google/gemini-2.0-pro-exp-02-05,,,,mmlu,"{'subtasks': 'biology', 'split': 'test'}",zero_shot,1300,0.8946153846153846,0.0006280742930213074,179766,3903,10,"['2025-02-16T20-27-15-05-00_mmlu_VGqCcKXFYB3RanuRJEoCgr.json', '2025-02-17T07-44-49-05-00_mmlu_inreg6ce955CSG4ybHN99q.json', '2025-02-17T10-59-19-05-00_mmlu_MJFsek363Bcq8mMv27hX8N.json', '2025-02-17T13-24-10-05-00_mmlu_bXMivQNm7XTk8ZpNRKRSqc.json', '2025-02-17T16-11-40-05-00_mmlu_74tXQGQGe6mvAYBcJm4xWe.json', '2025-02-17T22-11-34-05-00_mmlu_XVPcXMvsjjLqCJvjNfviJj.json', '2025-02-18T08-20-45-05-00_mmlu_7vamHPGP93oPK2z5r2GVvA.json', '2025-02-18T11-18-45-05-00_mmlu_GChsvtW7yXEu4hMU3eUs6v.json', '2025-02-18T13-25-52-05-00_mmlu_WuqCfGYUv5pvWBrD3cKupH.json', '2025-02-18T15-44-47-05-00_mmlu_ZSm9RHPZ4E3ZR4Ak4zEfNE.json']"
zero_shot/pubmedqa/gemini-2.0-pro-exp-02-05,google/gemini-2.0-pro-exp-02-05,,,,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.7113999999999999,0.0041150131632029276,192097,1500,10,"['2025-02-21T10-04-56-05-00_pubmedqa_9kHjQzi2hFz9A7ofvedqZY.json', '2025-02-21T10-56-35-05-00_pubmedqa_8HNXM9FXnA29ovvwD8nqUa.json', '2025-02-21T12-01-15-05-00_pubmedqa_QskjnzUAg5JVPyHB5pqsAr.json', '2025-02-21T13-11-43-05-00_pubmedqa_RYwtkKZvEbcKJGBuL9cxjp.json', '2025-02-21T14-18-33-05-00_pubmedqa_gerncgYXDyQSemJVt9YpJu.json', '2025-02-22T11-29-28-05-00_pubmedqa_BCafJX65KUdzkJuvxLPTUF.json', '2025-02-22T12-22-22-05-00_pubmedqa_9D4KwFVXLQHaSXwXBmtXwk.json', '2025-02-22T13-27-40-05-00_pubmedqa_ZC4g7856iKoK6sRkpa7nwq.json', '2025-02-22T14-32-43-05-00_pubmedqa_9eSg7LCvnNR4BHXQRSN9A2.json', '2025-02-22T15-37-29-05-00_pubmedqa_VgCAdWy4Y7kF46DUbQA2bi.json']"
zero_shot/vct/gemini-2.0-pro-exp-02-05,google/gemini-2.0-pro-exp-02-05,,,,vct,"{'mode': 'mr', 'subtasks': 'no_images'}",zero_shot,101,0.30792079207920786,0.0108960884615308,35380,724,10,"['2025-02-14T15-12-03-05-00_vct_UWXXCBkcP6SumW8W8m7zf3.json', '2025-02-14T15-21-01-05-00_vct_R3fKYhJJGJyvhkb9UZQiLz.json', '2025-02-14T15-30-34-05-00_vct_mqAGDmK8ufyNi29fQVo6X4.json', '2025-02-14T15-40-12-05-00_vct_TKaqTU3Yp9egRpUkEKk9Pd.json', '2025-02-14T15-49-52-05-00_vct_4gHvqPqo62atmcgSsF4FJE.json', '2025-02-14T15-59-06-05-00_vct_Ub7MWT3cA6oVJg89JXZiLx.json', '2025-02-14T16-08-07-05-00_vct_KMnNxXA3P4nr6gsRCXpeLN.json', '2025-02-14T16-18-10-05-00_vct_5k7NSKu6RhXsYiCcuJJYwD.json', '2025-02-14T17-27-01-05-00_vct_XQ7z9xKFxYzR3DzBNG43JH.json', '2025-02-14T23-26-42-05-00_vct_MRwjTYerF3QFqFPS5U56fx.json']"
zero_shot/wmdp/gemini-2.0-pro-exp-02-05,google/gemini-2.0-pro-exp-02-05,,,,wmdp,{'subset': 'wmdp-bio'},zero_shot,1273,0.8501963864886097,0.0020634604142283613,164447,3827,10,"['2025-02-19T09-47-49-05-00_wmdp_3vm6a2J7MPAqVbyoNawjFr.json', '2025-02-19T11-33-34-05-00_wmdp_HHQv9aQTSGoKzNTWBoSkXZ.json', '2025-02-19T13-55-32-05-00_wmdp_JuVibdD7wHuPF6CqZgb9aT.json', '2025-02-19T16-12-11-05-00_wmdp_DtwcgktfwxWMcpykCWoEt8.json', '2025-02-19T19-52-47-05-00_wmdp_3J3CrpCbaHevRnemN3ffxB.json', '2025-02-20T08-06-25-05-00_wmdp_VxjmeQxBwyGoafYpAukFGf.json', '2025-02-20T13-55-57-05-00_wmdp_huHH3mJ5KzCCNYwhBZFVRg.json', '2025-02-20T19-00-25-05-00_wmdp_VnTDBboEjrBZ4i8piS5UXG.json', '2025-02-20T21-29-00-05-00_wmdp_8LzdAe3KvmcGhKxu8cKabs.json', '2025-02-21T07-40-54-05-00_wmdp_5zxnjc9k7w2mvb3RxZFMQ8.json']"
zero_shot/gpqa/grok-2-1212,grok/grok-2-1212,Grok-2,2024-08-13,xAI,gpqa,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.7128205128205127,0.0278270437540166,23161,468,10,"['2025-02-21T13-09-47-05-00_gpqa_8JNp6iKwZPYk22F2ztL5aS.json', '2025-02-21T13-09-57-05-00_gpqa_ETtUSsgpycfP593BEXQCbW.json', '2025-02-21T13-10-08-05-00_gpqa_5frqytA7BbkJyY8L3KoC9j.json', '2025-02-21T13-10-19-05-00_gpqa_jiRH3iCXnZjxw3EKLpmiEY.json', '2025-02-21T13-10-28-05-00_gpqa_WaKbCKUajUD38D9knQSD2D.json', '2025-02-21T13-10-38-05-00_gpqa_NczsrR9zBR3E7udQuogVkY.json', '2025-02-21T13-10-48-05-00_gpqa_XqCwvvfzcdEk3X8U7BAN9D.json', '2025-02-21T13-10-58-05-00_gpqa_KEF7j2PcGPAAwV3Vgw9UW3.json', '2025-02-21T13-11-09-05-00_gpqa_WPYqtLG8YZyEJjvwg32Ymi.json', '2025-02-21T13-11-20-05-00_gpqa_f65EzAyZuRYbrpXDLy5pdm.json']"
zero_shot/lab-bench-cloningscenarios/grok-2-1212,grok/grok-2-1212,Grok-2,2024-08-13,xAI,lab-bench-cloningscenarios,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.41515151515151516,0.05160420110886787,177700,198,10,"['2025-02-21T13-11-34-05-00_lab-bench_3JRKXo7E4R95aoeQqARM36.json', '2025-02-21T13-11-41-05-00_lab-bench_oKwQbaZNsftF2XUyBhczVK.json', '2025-02-21T13-11-47-05-00_lab-bench_iwSMT5PtMTgFG9Bc9cHRcY.json', '2025-02-21T13-11-55-05-00_lab-bench_7sCAJFDntVvJJperSQYEA3.json', '2025-02-21T13-12-00-05-00_lab-bench_DSirqFzVKYvUexXyKWQZR4.json', '2025-02-21T13-12-06-05-00_lab-bench_GMk9zHmrmAXUTPw23Q2Tb8.json', '2025-02-21T13-12-11-05-00_lab-bench_BW8i7WzxuxjEMVvmyafmyy.json', '2025-02-21T13-12-17-05-00_lab-bench_D9ZDCDLxEY4uwGHBQyPU2f.json', '2025-02-21T13-12-24-05-00_lab-bench_D8Cprhjr2NBZPRbJD6PHxY.json', '2025-02-21T13-12-30-05-00_lab-bench_VwtfMbumhnRPkr7ZBoeSTe.json']"
zero_shot/lab-bench-litqa2/grok-2-1212,grok/grok-2-1212,Grok-2,2024-08-13,xAI,lab-bench-litqa2,"{'subset': 'LitQA2', 'split': 'train'}",zero_shot,199,0.37939698492462304,0.02476004271205105,21369,1194,10,"['2025-02-21T13-13-10-05-00_lab-bench_6q8ccGDxNHukhnzLSX5nCj.json', '2025-02-21T14-20-55-05-00_lab-bench_PzJ6dpdcQGBCwC7q4GRr6h.json', '2025-02-21T14-21-17-05-00_lab-bench_Cp2Z8z9GTjEFuqL4o9gN9S.json', '2025-02-21T14-21-37-05-00_lab-bench_CvWqnPZS2RNKGL7pyEG6ca.json', '2025-02-21T14-22-00-05-00_lab-bench_UPwYHrEqLd2xjkLqGLBpPM.json', '2025-02-21T14-22-26-05-00_lab-bench_EtMiMJ8ZnWTD2NnSTALe3L.json', '2025-02-21T14-22-50-05-00_lab-bench_JeSLfhAyCciPkNRtekzKGA.json', '2025-02-22T10-39-01-05-00_lab-bench_YcFh9frCjvFoqSJB6X79Xo.json', '2025-02-22T11-28-35-05-00_lab-bench_UYG95FZjmqdEpTcxsdDp4m.json', '2025-02-22T11-28-55-05-00_lab-bench_WksZ7bUshsR9e3xyso2bap.json']"
zero_shot/lab-bench-protocolqa/grok-2-1212,grok/grok-2-1212,Grok-2,2024-08-13,xAI,lab-bench-protocolqa,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.600925925925926,0.018233401836718444,204764,648,10,"['2025-02-22T11-30-07-05-00_lab-bench_gX2eFKhQYrCeFTXJe9DkbT.json', '2025-02-22T11-30-27-05-00_lab-bench_ccX2u3pJFHoYm6PaULX9xc.json', '2025-02-22T11-30-44-05-00_lab-bench_VYA5K7qB4AkaxPKGGVrkcJ.json', '2025-02-22T11-31-02-05-00_lab-bench_eEEp4hHXFXr6JeCvXDdjhS.json', '2025-02-22T11-31-20-05-00_lab-bench_hnUsXwz3kKHRGoQgdiyPtY.json', '2025-02-22T11-31-41-05-00_lab-bench_F3erhWahe9wL5cYuK2TGyg.json', '2025-02-22T11-42-55-05-00_lab-bench_nyDPnchiDFjcbkF39k9y8n.json', '2025-02-22T11-43-08-05-00_lab-bench_Nic5Q3ot6a823XdFRkBMFP.json', '2025-02-22T12-50-41-05-00_lab-bench_GtFc8CeWc7mD9EfyWJTuwd.json', '2025-02-22T12-50-52-05-00_lab-bench_bkqshxXfKc822F76b3iRY7.json']"
zero_shot/mmlu/grok-2-1212,grok/grok-2-1212,Grok-2,2024-08-13,xAI,mmlu,"{'subtasks': 'biology', 'split': 'test'}",zero_shot,1300,0.8722307692307693,0.002748497886330601,181491,7800,10,"['2025-02-22T14-24-33-05-00_mmlu_EdXvDsoSrJwi83Cysbakg8.json', '2025-02-22T15-34-15-05-00_mmlu_ZivDcZx6e7V3EfPQPxzc2j.json', '2025-02-22T16-43-45-05-00_mmlu_ft5WiRVYcJj8pTpRSydyY3.json', '2025-02-22T17-53-34-05-00_mmlu_cW9QEuLbufciE8QV2YsDTH.json', '2025-02-22T18-57-32-05-00_mmlu_kp2f6ZD3uDMc932JCJuANq.json', '2025-02-22T20-14-15-05-00_mmlu_jfgyDGTqFYPbp66q5kVkHa.json', '2025-02-22T21-23-17-05-00_mmlu_RbxZra3NbTggMEkMx7wvGp.json', '2025-02-22T22-42-02-05-00_mmlu_HheZufdP9i4kEEzzGqs5jP.json', '2025-02-23T03-30-08-05-00_mmlu_iHPmA8PVuHxQ6sya7pgHS6.json', '2025-02-23T06-06-58-05-00_mmlu_5eh4jACKbBEWVMZyJL4mnU.json']"
zero_shot/pubmedqa/grok-2-1212,grok/grok-2-1212,Grok-2,2024-08-13,xAI,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.7678,0.004263540521418532,193200,3000,10,"['2025-02-26T09-49-45-08-00_pubmedqa_WoHJy3q3rCpoY8stdWGBW9.json', '2025-02-26T09-50-40-08-00_pubmedqa_JfyefDfSnVMbFV7ZmFezLS.json', '2025-02-26T09-51-38-08-00_pubmedqa_7VyP388UNb2CYcV2gpajMq.json', '2025-02-26T11-00-10-08-00_pubmedqa_kcmarj7ePBps7J5sDAPCf4.json', '2025-02-26T11-01-07-08-00_pubmedqa_bmCBNWaQMJi5c4D3bZJdc8.json', '2025-02-26T15-35-00-08-00_pubmedqa_Un3Uva7kGEDhSUextMdfSe.json', '2025-02-26T15-35-56-08-00_pubmedqa_CEcWQgFrEqUB42L5nrCKSn.json', '2025-02-26T15-36-54-08-00_pubmedqa_nAtPtMePzB8xjNJgZtcDcB.json', '2025-02-26T20-19-55-07-00_pubmedqa_6qwBbPzBzNZqCw36rX3YyN.json', '2025-02-26T20-20-47-07-00_pubmedqa_2uHcUTWZAHxFvHefiN9P5u.json']"
zero_shot/vct/grok-2-1212,grok/grok-2-1212,Grok-2,2024-08-13,xAI,vct,"{'mode': 'mr', 'subtasks': 'no_images'}",zero_shot,101,0.2831683168316831,0.021490192206072227,35155,734,10,"['2025-02-22T13-07-57-05-00_vct_ZaCm8a5Bf73V6wRtVQeCmu.json', '2025-02-22T13-08-13-05-00_vct_Tnq3r9Z4k9tRCz9zjmxeNW.json', '2025-02-22T13-08-22-05-00_vct_XHHLcG2LgCpLvWbEdY5BcP.json', '2025-02-22T13-08-33-05-00_vct_DkXp9EHMUjbgnZqtqYFLif.json', '2025-02-22T13-08-48-05-00_vct_NSQisgzE3WSTytNGDY2Yup.json', '2025-02-22T13-09-03-05-00_vct_NYegHcNAesThmuBovkxfqg.json', '2025-02-22T13-09-13-05-00_vct_QwwviKAZwkyvciowMQXaNv.json', '2025-02-22T13-09-30-05-00_vct_C2a3ozZkx53hLCB3yTzLjN.json', '2025-02-22T13-09-41-05-00_vct_XVYYB6m5ZB89LN9iArmqAw.json', '2025-02-22T13-09-53-05-00_vct_igjfZcNMouwprPEX7QH5zU.json']"
zero_shot/wmdp/grok-2-1212,grok/grok-2-1212,Grok-2,2024-08-13,xAI,wmdp,{'subset': 'wmdp-bio'},zero_shot,1273,0.8497250589159465,0.004319312364280273,166411,7638,10,"['2025-02-23T07-30-15-05-00_wmdp_XTq3kkjhAdTFeC7QFXsqTS.json', '2025-02-23T11-28-41-05-00_wmdp_ThnrHPNCkntLHrgSCas3XU.json', '2025-02-23T14-24-49-07-00_wmdp_hiDHoPqATj5HybxnGYw9ZC.json', '2025-02-23T15-27-08-07-00_wmdp_CBA86PzDT7gaJNqsJCqR5D.json', '2025-02-24T11-49-47-08-00_wmdp_K5nZA5CRGH2iVVVKF66LPR.json', '2025-02-24T13-33-07-08-00_wmdp_RzW2E6c6ygYhaJYAvohswJ.json', '2025-02-24T20-04-43-08-00_wmdp_C74HAejbEvYgujzi8Nqtqq.json', '2025-02-25T16-22-50-08-00_wmdp_9Zyhudny9hLDGr96dbQfbX.json', '2025-02-25T17-30-26-08-00_wmdp_5injM4JTQNzfkUF2t5ATyD.json', '2025-02-25T19-20-44-08-00_wmdp_VtLqAhMraYhfQDmxE5cRX8.json']"
zero_shot/gpqa/mistral-large-2407,mistral/mistral-large-2407,Mistral Large 2,2024-07-24,Mistral AI,gpqa,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5769230769230769,0.030218238512245626,27547,390,10,"['2024-09-10T12-04-43-04-00_benchmarks-run_8GSXHRLAc2Eej9YoBg9Xhr.json', '2024-11-07T19-24-22-05-00_gpqa_KjxBZGZ6VbqmTHQjqK3XaL.json', '2024-11-07T19-25-56-05-00_gpqa_oXqvPPfjibtZjRMtUXih4V.json', '2024-11-07T19-26-49-05-00_gpqa_ThsAPWcp8ruRBiLhWHQH6G.json', '2024-11-07T19-28-17-05-00_gpqa_cihgG7uiqtHHghtH4dueSW.json', '2024-11-07T19-29-34-05-00_gpqa_QXPFVPQUtGagAKwQKpQrJC.json', '2024-11-07T19-31-02-05-00_gpqa_PLPbJaSuorezB88QrywW3v.json', '2024-11-07T19-32-36-05-00_gpqa_aAZtb7QrvturGz3V8T2Noy.json', '2024-11-07T19-34-11-05-00_gpqa_iLF8ZiDg49xZexmHTuyE3r.json', '2024-11-07T19-35-46-05-00_gpqa_nif3cV9SbzJorcjjDqvpzP.json']"
zero_shot/lab-bench-cloningscenarios/mistral-large-2407,mistral/mistral-large-2407,Mistral Large 2,2024-07-24,Mistral AI,lab-bench-cloningscenarios,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.2878787878787878,0.057584617429249384,209217,334,10,"['2024-09-20T12-31-09-04-00_benchmarks-lab-bench_FXFp93mC5GzZVi94YYLras.json', '2024-11-07T20-04-44-05-00_lab-bench_6dM9WYadjuuia3vX3PWS5e.json', '2024-11-07T20-07-15-05-00_lab-bench_CY4EFTHdLamLLD5aVQYpAM.json', '2024-11-07T20-07-28-05-00_lab-bench_gBEjV5Fr5dkjFbULbgfqMy.json', '2024-11-07T20-08-27-05-00_lab-bench_TwErX4ZwAEDhCW6vY5Krxa.json', '2024-11-07T20-08-46-05-00_lab-bench_dxeHhcnvWpSArjDymyvsQQ.json', '2024-11-07T20-09-21-05-00_lab-bench_aJXS2RfqjnnWPPPtXtr8PU.json', '2024-11-07T20-12-32-05-00_lab-bench_kaeGWCc8NoKiUs2WLheJpv.json', '2025-01-23T11-31-55-05-00_lab-bench_U2QtZmmLxqTsdu5gko8rCK.json', '2025-01-27T14-00-18-05-00_lab-bench_fq6xM428xbC6jJasQdtJH7.json']"
zero_shot/lab-bench-litqa2/mistral-large-2407,mistral/mistral-large-2407,Mistral Large 2,2024-07-24,Mistral AI,lab-bench-litqa2,"{'subset': 'LitQA2', 'split': 'train'}",zero_shot,199,0.4050251256281407,0.029511176610445885,24620,995,10,"['2024-09-11T21-26-01-04-00_benchmarks-run_i43BQ7cMomQxbrjUky8KhL.json', '2024-11-07T21-25-06-05-00_lab-bench_ifASDubkrUAXv2Swq3iekg.json', '2024-11-07T21-29-16-05-00_lab-bench_CRNuRRYN2mSjMVcuv944Vq.json', '2024-11-07T21-33-53-05-00_lab-bench_SCGvJMYn3robHqQ8JaKoUz.json', '2024-11-07T21-37-13-05-00_lab-bench_JELAr6V9iwUqujFgtVCxV4.json', '2024-11-07T21-42-23-05-00_lab-bench_iDUSsRogwKrUzCwZYvuNz8.json', '2024-11-07T21-47-11-05-00_lab-bench_XeZtBSV5evAYTznPYtPxCn.json', '2024-11-07T21-51-56-05-00_lab-bench_abPyKnPoaNDa496GY4uXiu.json', '2024-11-07T21-55-50-05-00_lab-bench_eXExbX879GhJFyjtmsfvPr.json', '2024-11-07T21-59-31-05-00_lab-bench_JMnMZiEYkgp5k9acTdF3TH.json']"
zero_shot/lab-bench-protocolqa/mistral-large-2407,mistral/mistral-large-2407,Mistral Large 2,2024-07-24,Mistral AI,lab-bench-protocolqa,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5842592592592593,0.01823340183671844,243307,564,10,"['2024-09-20T13-24-10-04-00_benchmarks-lab-bench_QtKgDXZQ25VTJFVhrirZko.json', '2024-11-07T23-36-02-05-00_lab-bench_TFeHkMyPWCtEgoSfdvAiNa.json', '2024-11-07T23-38-41-05-00_lab-bench_cEB7WYcovnGVBuihATJZ2X.json', '2024-11-07T23-40-16-05-00_lab-bench_MiYGTjV4YY7Jnh2HvYBzYy.json', '2024-11-07T23-42-41-05-00_lab-bench_YWPJb6diQZ4uHuCJee4gVH.json', '2024-11-07T23-44-13-05-00_lab-bench_Wq6CNLCREWthwGGYZCDgT4.json', '2024-11-07T23-46-47-05-00_lab-bench_DyvwdmRVD3znb2AEgydW29.json', '2024-11-07T23-48-09-05-00_lab-bench_JHbQzMWe6UHk7M7k8posF6.json', '2024-11-07T23-50-45-05-00_lab-bench_7NbRtVKnA8usqHPpLw2Wco.json', '2024-11-07T23-52-14-05-00_lab-bench_2w6pk4Qijy3japTLk43XbV.json']"
zero_shot/mmlu/mistral-large-2407,mistral/mistral-large-2407,Mistral Large 2,2024-07-24,Mistral AI,mmlu,"{'subtasks': 'biology', 'split': 'test'}",zero_shot,1300,0.8451538461538461,0.005664868028739731,210985,6509,10,"['2024-09-10T19-08-21-04-00_benchmarks-run_erHBY8LLS6AP7X35YAgMTd.json', '2024-11-08T13-47-09-05-00_mmlu_MmZjP9KC3RtYvFDwLXEeec.json', '2025-01-21T16-24-12-05-00_mmlu_ZtdyqHCfDJ7eL2Vn4aChJD.json', '2025-01-21T16-48-38-05-00_mmlu_4X4HELcX7dCqf7P9Z4NW6H.json', '2025-01-21T17-13-02-05-00_mmlu_emoL2rzuiWCPpt8z8LYDFh.json', '2025-01-22T09-52-19-05-00_mmlu_PDgWog4BQ9f5N8Ph8Zignm.json', '2025-01-22T10-10-49-05-00_mmlu_Q8uKW2KoMkMMgLG9D8R8xo.json', '2025-01-22T11-22-55-05-00_mmlu_7EzocLbRb8xohQWoX9ZHk3.json', '2025-01-22T11-57-40-05-00_mmlu_nyPiF6thWpg6MssaHkb2E2.json', '2025-01-22T12-24-55-05-00_mmlu_MjBwHWmnLPcEFtA4qaCHUZ.json']"
zero_shot/pubmedqa/mistral-large-2407,mistral/mistral-large-2407,Mistral Large 2,2024-07-24,Mistral AI,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.7578,0.004661902329879228,222962,2500,10,"['2024-09-19T20-05-41-04-00_benchmarks-pubmedqa_4bioTwxEjnJu7XP7aq3VLi.json', '2025-01-25T15-38-03-05-00_pubmedqa_ULVNtpos9H57Gug88e2vre.json', '2025-01-25T15-47-06-05-00_pubmedqa_WWYykr3dZYmK7aMKMJqErN.json', '2025-01-25T15-57-25-05-00_pubmedqa_ntfUQfeW7ofBXTPaEJGu7T.json', '2025-01-25T16-07-18-05-00_pubmedqa_e2Wfo5zbdxUnjC7VhB5sRT.json', '2025-01-25T16-17-26-05-00_pubmedqa_ajRr5L8Vkz2tDyd4Fqunif.json', '2025-01-25T16-29-05-05-00_pubmedqa_5wbpxQzT8Wx5yZaNoQBZwo.json', '2025-01-25T16-39-33-05-00_pubmedqa_2QfWmyxRXkmawoYnLT67GX.json', '2025-01-25T16-51-16-05-00_pubmedqa_TKP3oSWQHcSyTXiCCAeefM.json', '2025-01-25T17-00-19-05-00_pubmedqa_6K7RTTcvp7MQfJrPZkTzn7.json']"
zero_shot/vct/mistral-large-2407,mistral/mistral-large-2407,Mistral Large 2,2024-07-24,Mistral AI,vct,"{'mode': 'mr', 'subtasks': 'no_images'}",zero_shot,101,0.16534653465346533,0.026423259275575043,41490,4221,10,"['2025-02-08T14-36-17-05-00_vct_JxRW9yeGFUchTd9tnNSJnW.json', '2025-02-08T14-37-57-05-00_vct_AkNig69YFcWcQU9ms6yadB.json', '2025-02-08T14-39-28-05-00_vct_mweuVQzfnCpPJwSPqgcLYc.json', '2025-02-08T14-41-58-05-00_vct_MoZWEVW2fYRzHeGzKoLwko.json', '2025-02-08T14-43-46-05-00_vct_BLbbCnEhJxLVxy4StNgdmQ.json', '2025-02-08T14-45-32-05-00_vct_kZP5a9BHbH9dpKNNwcr2Gn.json', '2025-02-08T14-47-58-05-00_vct_PNAxasAj4rqTYF6zVYkKgb.json', '2025-02-08T14-50-21-05-00_vct_jWu2deMLpXKFNJkED9ad7b.json', '2025-02-08T14-52-04-05-00_vct_AK5DvSFtTJCmonucsAd4xf.json', '2025-02-08T14-54-33-05-00_vct_iP3SEo9ADa22d3GUp9ERsZ.json']"
